index	prediction
0	DESIGN
1	NONSATD
2	IMPLEMENTATION
3	NONSATD
4	NONSATD
5	NONSATD
6	NONSATD
7	NONSATD
8	NONSATD
9	NONSATD
10	NONSATD
11	NONSATD
12	DEFECT
13	NONSATD
14	DESIGN
15	NONSATD
16	NONSATD
17	NONSATD
18	DESIGN
19	NONSATD
20	NONSATD
21	DESIGN
22	NONSATD
23	NONSATD
24	DEFECT
25	NONSATD
26	NONSATD
27	NONSATD
28	NONSATD
29	DESIGN
30	NONSATD
31	NONSATD
32	NONSATD
33	NONSATD
34	TEST
35	NONSATD
36	NONSATD
37	DESIGN
38	DEFECT
39	NONSATD
40	NONSATD
41	DEFECT
42	NONSATD
43	DESIGN
44	IMPLEMENTATION
45	IMPLEMENTATION
46	NONSATD
47	DESIGN
48	NONSATD
49	NONSATD
50	DEFECT
51	IMPLEMENTATION
52	DEFECT
53	NONSATD
54	IMPLEMENTATION
55	NONSATD
56	NONSATD
57	NONSATD
58	NONSATD
59	IMPLEMENTATION
60	NONSATD
61	TEST
62	NONSATD
63	NONSATD
64	TEST
65	NONSATD
66	NONSATD
67	DESIGN
68	NONSATD
69	TEST
70	NONSATD
71	NONSATD
72	IMPLEMENTATION
73	NONSATD
74	NONSATD
75	NONSATD
76	IMPLEMENTATION
77	DESIGN
78	DESIGN
79	NONSATD
80	NONSATD
81	NONSATD
82	NONSATD
83	DESIGN
84	NONSATD
85	IMPLEMENTATION
86	IMPLEMENTATION
87	NONSATD
88	NONSATD
89	NONSATD
90	NONSATD
91	DEFECT
92	NONSATD
93	NONSATD
94	NONSATD
95	DEFECT
96	NONSATD
97	NONSATD
98	NONSATD
99	NONSATD
100	NONSATD
101	DEFECT
102	NONSATD
103	DEFECT
104	NONSATD
105	IMPLEMENTATION
106	NONSATD
107	DESIGN
108	NONSATD
109	NONSATD
110	NONSATD
111	NONSATD
112	IMPLEMENTATION
113	DESIGN
114	DESIGN
115	NONSATD
116	NONSATD
117	NONSATD
118	NONSATD
119	DESIGN
120	DESIGN
121	NONSATD
122	DEFECT
123	DEFECT
124	NONSATD
125	DESIGN
126	NONSATD
127	DESIGN
128	DESIGN
129	DESIGN
130	DESIGN
131	NONSATD
132	NONSATD
133	DESIGN
134	NONSATD
135	IMPLEMENTATION
136	NONSATD
137	DESIGN
138	NONSATD
139	NONSATD
140	NONSATD
141	NONSATD
142	NONSATD
143	NONSATD
144	DESIGN
145	NONSATD
146	IMPLEMENTATION
147	DESIGN
148	NONSATD
149	NONSATD
150	NONSATD
151	DESIGN
152	NONSATD
153	NONSATD
154	NONSATD
155	NONSATD
156	NONSATD
157	DESIGN
158	IMPLEMENTATION
159	DEFECT
160	DESIGN
161	IMPLEMENTATION
162	IMPLEMENTATION
163	NONSATD
164	DESIGN
165	NONSATD
166	DEFECT
167	NONSATD
168	NONSATD
169	NONSATD
170	IMPLEMENTATION
171	IMPLEMENTATION
172	NONSATD
173	NONSATD
174	NONSATD
175	DESIGN
176	IMPLEMENTATION
177	IMPLEMENTATION
178	IMPLEMENTATION
179	DESIGN
180	IMPLEMENTATION
181	IMPLEMENTATION
182	NONSATD
183	NONSATD
184	IMPLEMENTATION
185	NONSATD
186	DESIGN
187	NONSATD
188	NONSATD
189	NONSATD
190	NONSATD
191	NONSATD
192	NONSATD
193	NONSATD
194	DEFECT
195	NONSATD
196	NONSATD
197	NONSATD
198	DEFECT
199	DEFECT
200	NONSATD
201	IMPLEMENTATION
202	NONSATD
203	NONSATD
204	NONSATD
205	NONSATD
206	NONSATD
207	NONSATD
208	DESIGN
209	DESIGN
210	DESIGN
211	NONSATD
212	DEFECT
213	DESIGN
214	NONSATD
215	NONSATD
216	NONSATD
217	NONSATD
218	DESIGN
219	NONSATD
220	NONSATD
221	NONSATD
222	NONSATD
223	NONSATD
224	NONSATD
225	IMPLEMENTATION
226	NONSATD
227	NONSATD
228	NONSATD
229	DESIGN
230	NONSATD
231	NONSATD
232	NONSATD
233	IMPLEMENTATION
234	NONSATD
235	NONSATD
236	NONSATD
237	NONSATD
238	NONSATD
239	NONSATD
240	NONSATD
241	NONSATD
242	NONSATD
243	NONSATD
244	NONSATD
245	IMPLEMENTATION
246	DESIGN
247	NONSATD
248	NONSATD
249	IMPLEMENTATION
250	NONSATD
251	NONSATD
252	NONSATD
253	NONSATD
254	NONSATD
255	DESIGN
256	NONSATD
257	NONSATD
258	NONSATD
259	NONSATD
260	NONSATD
261	DESIGN
262	DEFECT
263	NONSATD
264	NONSATD
265	NONSATD
266	DESIGN
267	DEFECT
268	IMPLEMENTATION
269	NONSATD
270	NONSATD
271	IMPLEMENTATION
272	NONSATD
273	IMPLEMENTATION
274	NONSATD
275	DESIGN
276	TEST
277	NONSATD
278	DESIGN
279	NONSATD
280	NONSATD
281	NONSATD
282	NONSATD
283	NONSATD
284	NONSATD
285	NONSATD
286	NONSATD
287	NONSATD
288	NONSATD
289	NONSATD
290	NONSATD
291	NONSATD
292	NONSATD
293	NONSATD
294	NONSATD
295	NONSATD
296	IMPLEMENTATION
297	IMPLEMENTATION
298	NONSATD
299	IMPLEMENTATION
300	DEFECT
301	NONSATD
302	DESIGN
303	NONSATD
304	DESIGN
305	DESIGN
306	NONSATD
307	NONSATD
308	DESIGN
309	NONSATD
310	NONSATD
311	NONSATD
312	NONSATD
313	NONSATD
314	DESIGN
315	NONSATD
316	NONSATD
317	NONSATD
318	NONSATD
319	NONSATD
320	NONSATD
321	NONSATD
322	NONSATD
323	NONSATD
324	IMPLEMENTATION
325	NONSATD
326	NONSATD
327	DESIGN
328	NONSATD
329	NONSATD
330	DESIGN
331	DEFECT
332	NONSATD
333	IMPLEMENTATION
334	DEFECT
335	NONSATD
336	DESIGN
337	IMPLEMENTATION
338	TEST
339	TEST
340	NONSATD
341	NONSATD
342	NONSATD
343	NONSATD
344	NONSATD
345	NONSATD
346	NONSATD
347	NONSATD
348	NONSATD
349	NONSATD
350	NONSATD
351	NONSATD
352	NONSATD
353	NONSATD
354	DEFECT
355	NONSATD
356	NONSATD
357	NONSATD
358	NONSATD
359	NONSATD
360	NONSATD
361	NONSATD
362	DEFECT
363	NONSATD
364	NONSATD
365	NONSATD
366	DEFECT
367	NONSATD
368	NONSATD
369	NONSATD
370	NONSATD
371	IMPLEMENTATION
372	NONSATD
373	NONSATD
374	NONSATD
375	NONSATD
376	NONSATD
377	NONSATD
378	NONSATD
379	NONSATD
380	NONSATD
381	NONSATD
382	NONSATD
383	NONSATD
384	NONSATD
385	NONSATD
386	NONSATD
387	NONSATD
388	NONSATD
389	NONSATD
390	NONSATD
391	NONSATD
392	NONSATD
393	NONSATD
394	NONSATD
395	NONSATD
396	NONSATD
397	NONSATD
398	NONSATD
399	NONSATD
400	NONSATD
401	NONSATD
402	NONSATD
403	NONSATD
404	NONSATD
405	NONSATD
406	NONSATD
407	NONSATD
408	NONSATD
409	NONSATD
410	NONSATD
411	NONSATD
412	NONSATD
413	NONSATD
414	NONSATD
415	NONSATD
416	NONSATD
417	NONSATD
418	NONSATD
419	NONSATD
420	NONSATD
421	NONSATD
422	NONSATD
423	NONSATD
424	NONSATD
425	NONSATD
426	NONSATD
427	NONSATD
428	IMPLEMENTATION
429	NONSATD
430	NONSATD
431	NONSATD
432	NONSATD
433	NONSATD
434	NONSATD
435	NONSATD
436	NONSATD
437	NONSATD
438	NONSATD
439	NONSATD
440	NONSATD
441	NONSATD
442	NONSATD
443	NONSATD
444	NONSATD
445	NONSATD
446	NONSATD
447	NONSATD
448	DEFECT
449	NONSATD
450	NONSATD
451	NONSATD
452	DESIGN
453	NONSATD
454	NONSATD
455	NONSATD
456	IMPLEMENTATION
457	NONSATD
