index	prediction
0	IMPLEMENTATION
1	DOCUMENTATION
2	DOCUMENTATION
3	NONSATD
4	NONSATD
5	NONSATD
6	IMPLEMENTATION
7	NONSATD
8	NONSATD
9	DESIGN
10	DESIGN
11	IMPLEMENTATION
12	NONSATD
13	DESIGN
14	NONSATD
15	NONSATD
16	NONSATD
17	NONSATD
18	NONSATD
19	NONSATD
20	NONSATD
21	NONSATD
22	NONSATD
23	IMPLEMENTATION
24	DESIGN
25	DESIGN
26	DESIGN
27	DESIGN
28	DEFECT
29	DESIGN
30	NONSATD
31	NONSATD
32	DESIGN
33	DESIGN
34	NONSATD
35	IMPLEMENTATION
36	NONSATD
37	NONSATD
38	NONSATD
39	DESIGN
40	DESIGN
41	NONSATD
42	NONSATD
43	NONSATD
44	DESIGN
45	NONSATD
46	DESIGN
47	DESIGN
48	DESIGN
49	IMPLEMENTATION
50	IMPLEMENTATION
51	NONSATD
52	NONSATD
53	IMPLEMENTATION
54	NONSATD
55	NONSATD
56	IMPLEMENTATION
57	DESIGN
58	NONSATD
59	DESIGN
60	DESIGN
61	NONSATD
62	IMPLEMENTATION
63	DESIGN
64	NONSATD
65	NONSATD
66	NONSATD
67	NONSATD
68	NONSATD
69	NONSATD
70	NONSATD
71	NONSATD
72	NONSATD
73	NONSATD
74	NONSATD
75	DEFECT
76	NONSATD
77	NONSATD
78	NONSATD
79	DEFECT
80	IMPLEMENTATION
81	NONSATD
82	NONSATD
83	NONSATD
84	NONSATD
85	NONSATD
86	IMPLEMENTATION
87	NONSATD
88	NONSATD
89	NONSATD
90	DESIGN
91	NONSATD
92	NONSATD
93	DEFECT
94	NONSATD
95	NONSATD
96	DEFECT
97	DESIGN
98	TEST
99	NONSATD
100	NONSATD
101	DESIGN
102	DESIGN
103	DESIGN
104	DESIGN
105	NONSATD
106	TEST
107	NONSATD
108	NONSATD
109	NONSATD
110	NONSATD
111	NONSATD
112	DEFECT
113	NONSATD
114	NONSATD
115	NONSATD
116	NONSATD
117	NONSATD
118	DESIGN
119	NONSATD
120	IMPLEMENTATION
121	IMPLEMENTATION
122	IMPLEMENTATION
123	IMPLEMENTATION
124	TEST
125	NONSATD
126	NONSATD
127	NONSATD
128	NONSATD
129	NONSATD
130	NONSATD
131	NONSATD
132	NONSATD
133	NONSATD
134	NONSATD
135	DEFECT
136	NONSATD
137	NONSATD
138	NONSATD
139	NONSATD
140	NONSATD
141	NONSATD
142	NONSATD
143	NONSATD
144	NONSATD
145	NONSATD
146	NONSATD
147	NONSATD
148	NONSATD
149	NONSATD
150	NONSATD
151	DEFECT
152	NONSATD
153	NONSATD
154	NONSATD
155	NONSATD
156	DESIGN
157	DEFECT
158	NONSATD
159	NONSATD
160	NONSATD
161	NONSATD
162	NONSATD
163	NONSATD
164	NONSATD
165	NONSATD
166	NONSATD
167	NONSATD
168	NONSATD
169	NONSATD
170	DEFECT
171	NONSATD
172	NONSATD
173	NONSATD
174	NONSATD
175	IMPLEMENTATION
176	NONSATD
177	NONSATD
178	NONSATD
179	NONSATD
180	NONSATD
181	NONSATD
182	NONSATD
183	NONSATD
184	NONSATD
185	NONSATD
186	NONSATD
187	NONSATD
188	NONSATD
189	NONSATD
190	NONSATD
191	NONSATD
192	NONSATD
193	NONSATD
194	NONSATD
195	NONSATD
196	NONSATD
197	NONSATD
198	NONSATD
199	NONSATD
200	NONSATD
201	NONSATD
202	NONSATD
203	NONSATD
204	NONSATD
205	DEFECT
206	NONSATD
207	NONSATD
208	NONSATD
209	NONSATD
210	NONSATD
211	NONSATD
212	IMPLEMENTATION
213	NONSATD
214	NONSATD
215	DESIGN
216	DESIGN
217	DESIGN
218	NONSATD
219	NONSATD
220	IMPLEMENTATION
221	NONSATD
222	NONSATD
223	NONSATD
224	NONSATD
225	NONSATD
226	NONSATD
227	NONSATD
228	NONSATD
229	NONSATD
230	NONSATD
231	NONSATD
232	DESIGN
233	NONSATD
234	NONSATD
235	NONSATD
236	NONSATD
237	NONSATD
238	NONSATD
239	NONSATD
240	NONSATD
241	NONSATD
242	NONSATD
243	NONSATD
244	NONSATD
245	NONSATD
246	NONSATD
247	NONSATD
248	NONSATD
249	DESIGN
250	IMPLEMENTATION
251	NONSATD
252	NONSATD
253	NONSATD
